id,work_year,expericence_level_id,employment_type_id,job_title_id,salary_in_usd,employee_residence_country_code_id,remote_ratio,company_location_country_code_id,company_size
630,2023,3,3,34,205600,80,0,80,L
631,2023,3,3,34,105700,80,0,80,L
632,2023,3,3,34,252000,80,0,80,M
633,2023,3,3,34,129000,80,0,80,M
634,2023,3,3,48,239748,80,0,80,M
635,2023,3,3,48,159832,80,0,80,M
636,2023,3,3,48,186300,80,100,80,M
637,2023,3,3,48,102500,80,100,80,M
638,2023,3,3,34,165000,80,0,80,M
639,2023,3,3,34,132300,80,0,80,M
640,2023,3,3,48,190000,80,0,80,M
641,2023,3,3,48,126000,80,0,80,M
642,2023,3,3,32,149040,80,100,80,M
643,2023,3,3,32,113900,80,100,80,M
644,2023,3,3,34,153600,80,100,80,M
645,2023,3,3,34,106800,80,100,80,M
646,2023,3,3,34,172600,80,100,80,M
647,2023,3,3,34,107900,80,100,80,M
648,2023,3,3,26,180180,80,0,80,M
649,2023,3,3,26,106020,80,0,80,M
650,2023,3,3,32,376080,80,100,80,M
651,2023,3,3,32,213120,80,100,80,M
652,2023,3,3,26,153600,80,0,80,M
653,2023,3,3,26,100500,80,0,80,M
654,2023,3,3,26,206500,80,100,80,M
655,2023,3,3,26,121600,80,100,80,M
656,2023,3,3,34,260000,80,0,80,M
657,2023,3,3,34,225000,80,0,80,M
658,2023,4,3,34,194500,80,0,80,M
659,2023,4,3,34,115500,80,0,80,M
660,2023,3,3,22,170000,80,100,80,L
661,2023,3,3,8,90000,80,100,80,L
662,2023,1,3,26,95000,80,100,80,M
663,2023,1,3,26,70000,80,100,80,M
664,2023,3,3,34,275000,80,0,80,M
665,2023,3,3,34,160000,80,0,80,M
666,2023,3,3,26,115934,80,100,80,M
667,2023,3,3,26,81666,80,100,80,M
668,2023,3,3,48,175000,80,0,80,M
669,2023,3,3,48,120000,80,0,80,M
670,2023,3,3,68,150000,80,100,80,M
671,2023,3,3,68,120000,80,100,80,M
672,2023,3,3,89,200000,80,0,80,M
673,2023,3,3,89,175000,80,0,80,M
674,2023,2,3,26,206000,80,0,80,M
675,2023,2,3,26,130000,80,0,80,M
676,2023,3,3,32,138000,21,100,21,M
677,2023,3,3,32,92000,21,100,21,M
678,2023,3,3,38,65000,21,0,21,M
679,2023,3,3,38,48000,21,0,21,M
680,2023,3,3,26,110000,80,100,80,M
681,2023,3,3,26,75000,80,100,80,M
682,2023,3,3,5,130000,80,0,80,M
683,2023,3,3,5,87000,80,0,80,M
684,2023,2,3,26,160000,80,0,80,M
685,2023,2,3,26,112000,80,0,80,M
686,2023,2,3,34,162500,80,0,80,M
687,2023,2,3,34,130000,80,0,80,M
688,2023,3,3,46,299500,80,0,80,M
689,2023,3,3,46,245100,80,0,80,M
690,2023,2,3,48,145000,80,0,80,M
691,2023,2,3,48,100000,80,0,80,M
692,2023,3,3,34,147100,80,0,80,M
693,2023,3,3,34,90700,80,0,80,M
694,2023,1,3,34,115100,80,0,80,M
695,2023,1,3,34,73900,80,0,80,M
696,2023,3,3,34,168400,80,0,80,M
697,2023,3,3,34,105200,80,0,80,M
698,2023,3,3,48,210000,80,0,80,M
699,2023,3,3,48,160000,80,0,80,M
700,2023,2,3,48,145000,80,0,80,M
701,2023,2,3,48,100000,80,0,80,M
702,2023,3,3,9,222200,80,0,80,L
703,2023,3,3,9,136000,80,0,80,L
704,2023,2,3,26,100000,80,0,80,M
705,2023,2,3,26,85000,80,0,80,M
706,2023,2,3,34,85066,21,100,21,M
707,2023,2,3,34,57723,21,100,21,M
708,2023,4,3,48,200000,80,0,80,M
709,2023,4,3,48,145000,80,0,80,M
710,2023,2,3,34,140000,80,0,80,M
711,2023,2,3,34,95000,80,0,80,M
712,2023,3,3,26,185000,80,100,80,M
713,2023,3,3,26,120250,80,100,80,M
714,2023,2,3,58,130000,80,100,80,L
715,2023,3,3,48,205000,80,0,80,M
716,2023,3,3,48,140000,80,0,80,M
717,2023,3,3,48,297300,80,100,80,M
718,2023,3,3,48,198200,80,100,80,M
719,2023,3,3,90,141288,80,0,80,M
720,2023,3,3,90,94192,80,0,80,M
721,2023,3,3,35,184000,80,100,80,M
722,2023,3,3,35,143000,80,100,80,M
723,2023,3,3,26,70000,80,0,80,M
724,2023,3,3,26,55000,80,0,80,M
725,2023,3,3,5,275300,80,100,80,M
726,2023,3,3,5,183500,80,100,80,M
727,2023,2,3,26,75000,80,100,80,M
728,2023,2,3,26,65000,80,100,80,M
729,2023,2,3,78,160000,80,0,80,M
730,2023,2,3,78,147000,80,0,80,M
731,2023,3,3,32,149040,80,100,80,M
732,2023,3,3,32,113900,80,100,80,M
733,2023,2,3,91,75020,80,100,80,L
734,2023,3,3,26,180180,80,0,80,M
735,2023,3,3,26,106020,80,0,80,M
736,2023,2,3,48,17022,21,100,21,L
737,2023,1,3,3,70000,21,0,#N/A,L
738,2023,1,3,2,80000,80,50,80,M
739,2023,2,3,63,18238,21,50,21,L
740,2023,2,3,68,250000,80,0,80,M
741,2023,2,3,68,150000,80,0,80,M
742,2023,3,3,34,139500,80,0,80,M
743,2023,3,3,34,109400,80,0,80,M
744,2023,3,3,48,105000,80,0,80,M
745,2023,3,3,48,70000,80,0,80,M
746,2023,4,3,34,210914,80,100,80,M
747,2023,4,3,34,116704,80,100,80,M
748,2023,1,3,90,150000,80,0,80,M
749,2023,1,3,90,100000,80,0,80,M
750,2023,3,3,34,146000,80,0,80,M
751,2023,3,3,34,75000,80,0,80,M
752,2023,1,3,26,75000,80,100,80,M
753,2023,1,3,26,60000,80,100,80,M
754,2023,2,3,5,185700,80,0,80,M
755,2023,2,3,5,165000,80,0,80,M
756,2023,3,3,34,160000,80,100,80,M
757,2023,3,3,34,130000,80,100,80,M
758,2023,3,3,26,169000,80,0,80,M
759,2023,3,3,26,110600,80,0,80,M
760,2023,3,3,41,193000,80,100,80,M
761,2023,3,3,41,136850,80,100,80,M
762,2023,3,3,68,139500,80,0,80,M
763,2023,3,3,68,109400,80,0,80,M
764,2023,3,3,34,276000,80,100,80,M
765,2023,3,3,34,178500,80,100,80,M
766,2023,2,3,48,59020,21,0,21,M
767,2023,2,3,48,48289,21,0,21,M
768,2023,2,3,34,75116,80,100,80,M
769,2023,2,3,34,48289,80,100,80,M
770,2023,3,3,68,195652,21,0,21,M
771,2023,3,3,68,101228,21,0,21,M
772,2023,3,3,34,136956,21,0,21,M
773,2023,3,3,34,101228,21,0,21,M
774,2023,3,3,34,252000,80,0,80,M
775,2023,3,3,34,129000,80,0,80,M
776,2022,3,3,15,130000,80,100,80,L
777,2021,2,3,45,150000,80,100,80,M
778,2023,3,3,34,163800,80,0,80,M
779,2023,3,3,34,126000,80,0,80,M
780,2023,3,3,78,260000,3,100,3,M
781,2023,3,3,78,110000,3,100,3,M
782,2023,3,3,5,170000,80,100,80,M
783,2023,3,3,5,130000,80,100,80,M
784,2023,3,3,68,247500,80,0,80,M
785,2023,3,3,68,172200,80,0,80,M
786,2023,3,3,48,239748,80,0,80,M
787,2023,3,3,48,159832,80,0,80,M
788,2023,3,3,68,163800,80,0,80,M
789,2023,3,3,68,126000,80,0,80,M
790,2023,2,3,48,128750,80,0,80,M
791,2023,2,3,48,106250,80,0,80,M
792,2023,3,3,34,252000,80,0,80,M
793,2023,3,3,34,129000,80,0,80,M
794,2023,3,3,46,299500,80,0,80,M
795,2023,3,3,46,245100,80,0,80,M
796,2023,2,3,30,155000,80,0,80,M
797,2023,2,3,30,140000,80,0,80,M
798,2023,4,3,34,167500,80,0,80,M
799,2023,4,3,34,106500,80,0,80,M
800,2023,3,3,32,188500,80,100,80,M
801,2023,3,3,32,117000,80,100,80,M
802,2023,3,3,26,250000,80,100,80,M
803,2023,3,3,26,138000,80,100,80,M
804,2023,2,3,26,130000,3,100,3,M
805,2023,2,3,26,100000,3,100,3,M
806,2023,3,3,53,123405,21,0,21,L
807,2023,3,3,34,140000,80,0,80,M
808,2023,3,3,34,120000,80,0,80,M
809,2023,3,3,12,160000,80,0,80,M
810,2023,3,3,12,135000,80,0,80,M
811,2023,2,3,46,104500,80,0,80,M
812,2023,2,3,46,70000,80,0,80,M
813,2023,2,3,43,90000,80,0,80,M
814,2023,2,3,43,70000,80,0,80,M
815,2023,3,3,34,153600,80,100,80,M
816,2023,3,3,34,106800,80,100,80,M
817,2023,1,3,34,125000,80,0,80,M
818,2023,1,3,34,90000,80,0,80,M
819,2023,2,3,90,185000,80,100,80,M
820,2023,2,3,90,125000,80,100,80,M
821,2023,3,3,26,127000,80,100,80,M
822,2023,3,3,26,94000,80,100,80,M
823,2023,3,3,48,210550,80,0,80,M
824,2023,3,3,48,153300,80,0,80,M
825,2023,2,3,48,200000,80,100,80,M
826,2023,2,3,48,150000,80,100,80,M
827,2023,3,3,26,161500,80,100,80,M
828,2023,3,3,26,119500,80,100,80,M
829,2023,3,3,26,175000,80,0,80,M
830,2023,3,3,26,145000,80,0,80,M
831,2023,3,3,48,175000,80,0,80,M
832,2023,3,3,48,148750,80,0,80,M
833,2023,3,3,31,105000,80,0,80,M
834,2023,3,3,31,85000,80,0,80,M
835,2023,3,3,90,215000,80,0,80,M
836,2023,3,3,90,146300,80,0,80,M
837,2023,1,3,2,214618,21,100,21,L
838,2023,2,3,34,72000,40,100,40,M
839,2023,2,3,34,60000,40,100,40,M
840,2023,3,3,68,153400,80,0,80,M
841,2023,3,3,68,122700,80,0,80,M
842,2023,2,3,34,260000,80,0,80,M
843,2023,2,3,34,175000,80,0,80,M
844,2023,3,3,48,186300,80,100,80,M
845,2023,3,3,48,123900,80,100,80,M
846,2023,2,3,90,340000,80,100,80,M
847,2023,2,3,90,150000,80,100,80,M
848,2023,3,3,68,153400,80,0,80,M
849,2023,3,3,68,122700,80,0,80,M
850,2023,2,3,34,250000,80,0,80,M
851,2023,2,3,34,175000,80,0,80,M
852,2023,2,3,48,64385,21,50,21,M
853,2023,3,3,26,185900,80,0,80,M
854,2023,3,3,26,121700,80,0,80,M
855,2023,3,3,26,153600,80,0,80,M
856,2023,3,3,26,106800,80,0,80,M
857,2023,3,2,91,50000,40,50,#N/A,M
858,2023,1,3,26,100000,80,100,80,L
859,2023,3,3,68,247500,80,0,80,M
860,2023,3,3,68,172200,80,0,80,M
861,2023,4,3,34,310000,80,100,80,M
862,2023,4,3,34,239000,80,100,80,M
863,2023,3,3,26,125000,80,0,80,M
864,2023,3,3,26,110000,80,0,80,M
865,2023,1,3,26,150000,80,0,80,M
866,2023,1,3,26,100000,80,0,80,M
867,2023,3,3,48,149076,80,0,80,M
868,2023,3,3,48,82365,80,0,80,M
869,2023,2,3,34,146000,80,0,80,M
870,2023,2,3,34,75000,80,0,80,M
871,2023,3,3,68,139500,80,0,80,M
872,2023,3,3,68,109400,80,0,80,M
873,2023,3,3,34,139500,80,0,80,M
874,2023,3,3,34,109400,80,0,80,M
875,2023,2,3,34,149600,80,0,80,M
876,2023,2,3,34,102000,80,0,80,M
877,2023,2,3,26,97218,21,0,21,M
878,2023,2,3,26,48609,21,0,21,M
879,2023,3,3,34,252000,80,0,80,M
880,2023,3,3,34,129000,80,0,80,M
881,2023,3,3,26,95000,80,0,80,M
882,2023,3,3,26,85500,80,0,80,M
883,2023,3,3,26,185900,80,0,80,M
884,2023,3,3,26,121700,80,0,80,M
885,2023,1,3,90,150000,80,0,80,M
886,2023,1,3,90,100000,80,0,80,M
887,2023,2,3,34,145000,80,0,80,M
888,2023,2,3,34,125000,80,0,80,M
889,2023,2,3,48,150000,80,100,80,M
890,2023,2,3,48,97750,80,100,80,M
891,2023,3,3,48,201000,80,0,80,M
892,2023,3,3,48,122000,80,0,80,M
893,2023,3,3,34,252000,80,0,80,M
894,2023,3,3,34,129000,80,0,80,M
895,2023,3,3,26,120000,80,100,80,M
896,2023,3,3,26,75000,80,100,80,M
897,2023,2,3,48,116990,80,100,80,M
898,2023,2,3,48,82920,80,100,80,M
899,2023,3,3,48,185900,80,0,80,M
900,2023,3,3,48,129300,80,0,80,M
901,2023,2,3,73,200000,80,0,80,S
902,2023,2,3,73,125000,80,0,80,S
903,2023,3,3,48,201000,80,0,80,M
904,2023,3,3,48,122000,80,0,80,M
905,2023,3,3,68,204500,80,0,80,M
906,2023,3,3,68,142200,80,0,80,M
907,2023,3,3,38,155000,80,0,80,M
908,2023,3,3,38,140000,80,0,80,M
909,2023,2,3,69,205920,80,0,80,M
910,2023,2,3,69,171600,80,0,80,M
911,2023,3,3,34,121500,80,100,80,M
912,2023,3,3,34,78000,80,100,80,M
913,2023,2,3,34,154000,80,0,80,M
914,2023,2,3,34,116000,80,0,80,M
915,2023,3,3,48,190000,80,0,80,M
916,2023,3,3,48,136000,80,0,80,M
917,2023,2,3,26,78990,21,100,21,M
918,2023,2,3,26,43809,21,100,21,M
919,2023,3,3,26,180000,80,0,80,M
920,2023,3,3,26,110000,80,0,80,M
921,2023,3,3,48,275300,80,100,80,M
922,2023,3,3,48,183000,80,100,80,M
923,2023,3,3,34,170000,80,0,80,M
924,2023,3,3,34,140000,80,0,80,M
925,2023,3,3,34,154000,80,0,80,M
926,2023,3,3,34,116000,80,0,80,M
927,2023,3,3,34,160000,80,100,80,M
928,2023,3,3,34,130000,80,100,80,M
929,2023,2,3,34,200000,80,0,80,M
930,2023,2,3,34,120000,80,0,80,M
931,2023,3,3,48,175000,80,100,80,M
932,2023,3,3,48,160000,80,100,80,M
933,2023,2,3,34,127599,21,0,21,M
934,2023,2,3,34,103294,21,0,21,M
935,2023,3,3,34,153600,80,0,80,M
936,2023,3,3,34,106800,80,0,80,M
937,2023,1,3,26,85000,80,100,80,M
938,2023,1,3,26,75000,80,100,80,M
939,2023,3,3,48,225000,80,0,80,M
940,2023,3,3,48,156400,80,0,80,M
941,2023,3,3,5,150000,80,0,80,M
942,2023,3,3,5,120000,80,0,80,M
943,2023,3,3,68,163800,80,0,80,M
944,2023,3,3,68,126000,80,0,80,M
945,2023,3,3,26,145000,80,100,80,M
946,2023,3,3,26,90000,80,100,80,M
947,2023,3,3,68,204500,80,0,80,M
948,2023,3,3,68,142200,80,0,80,M
949,2023,3,3,26,95000,80,0,80,M
950,2023,3,3,26,85500,80,0,80,M
951,2023,3,3,34,167500,80,0,80,M
952,2023,3,3,34,106500,80,0,80,M
953,2023,3,3,34,163800,80,0,80,M
954,2023,3,3,34,126000,80,0,80,M
955,2023,2,3,30,155000,80,0,80,M
956,2023,2,3,30,140000,80,0,80,M
957,2023,3,3,90,250000,80,0,80,M
958,2023,3,3,90,200000,80,0,80,M
959,2023,3,3,48,260000,80,0,80,M
960,2023,3,3,48,186000,80,0,80,M
961,2023,3,3,34,160000,80,100,80,M
962,2023,3,3,34,130000,80,100,80,M
963,2023,3,3,90,200000,80,0,80,M
964,2023,3,3,90,150000,80,0,80,M
965,2023,3,3,48,48289,21,0,21,M
966,2023,3,3,48,38631,21,0,21,M
967,2023,3,3,48,150000,80,0,80,M
968,2023,3,3,48,120000,80,0,80,M
969,2023,1,3,26,30000,21,50,21,M
970,2023,2,3,90,185000,80,0,80,M
971,2023,2,3,90,125000,80,0,80,M
972,2022,1,4,26,34320,80,100,80,S
973,2022,2,3,18,9289,#N/A,100,#N/A,M
974,2023,3,3,59,75116,40,100,40,L
975,2022,4,3,46,106000,80,0,80,L
976,2023,3,3,26,175000,80,100,80,M
977,2023,3,3,26,130000,80,100,80,M
978,2023,3,3,26,122000,80,100,80,M
979,2023,3,3,26,93800,80,100,80,M
980,2023,3,3,46,150000,40,100,40,M
981,2023,3,3,46,90000,40,100,40,M
982,2023,3,3,26,165000,80,100,80,M
983,2023,3,3,26,112000,80,100,80,M
984,2023,1,3,24,220000,80,0,80,M
985,2023,3,3,13,71897,21,100,21,M
986,2023,1,3,2,64385,21,0,21,M
987,2023,3,3,68,204500,80,0,80,M
988,2023,3,3,68,142200,80,0,80,M
989,2023,3,3,26,15806,21,100,21,S
990,2023,2,3,68,200000,80,0,80,M
991,2023,2,3,68,175000,80,0,80,M
992,2023,3,3,34,185900,80,0,80,M
993,2023,3,3,34,129300,80,0,80,M
994,2023,3,3,26,185900,80,0,80,M
995,2023,3,3,26,121700,80,0,80,M
996,2023,3,3,68,204500,80,0,80,M
997,2023,3,3,68,142200,80,0,80,M
998,2023,2,3,48,40000,21,50,21,L
999,2023,3,3,43,29453,80,50,80,M
1000,2023,3,3,26,180180,80,0,80,M
1001,2023,3,3,26,106020,80,0,80,M
1002,2023,3,3,48,136000,80,100,80,M
1003,2023,3,3,48,104000,80,100,80,M
1004,2023,3,3,26,125000,80,0,80,M
1005,2023,3,3,26,110000,80,0,80,M
1006,2023,3,3,68,153400,80,0,80,M
1007,2023,3,3,68,122700,80,0,80,M
1008,2023,4,3,34,310000,80,100,80,M
1009,2023,4,3,34,239000,80,100,80,M
1010,2023,3,3,26,152380,80,0,80,M
1011,2023,3,3,26,121904,80,0,80,M
1012,2023,3,3,48,185900,80,0,80,M
1013,2023,3,3,48,129300,80,0,80,M
1014,2023,3,3,68,247500,80,0,80,M
1015,2023,3,3,68,172200,80,0,80,M
1016,2023,3,3,32,168400,80,0,80,M
1017,2023,3,3,32,105200,80,0,80,M
1018,2023,3,3,68,128280,80,0,80,M
1019,2023,3,3,68,106900,80,0,80,M
1020,2022,3,3,65,192000,80,100,80,L
1021,2023,2,3,34,140000,80,0,80,M
1022,2023,2,3,34,100000,80,0,80,M
1023,2023,3,3,89,107309,21,100,21,S
1024,2023,3,3,89,85847,21,100,21,S
1025,2023,3,3,68,275000,21,0,21,M
1026,2023,3,3,68,174000,21,0,21,M
1027,2023,3,3,34,139500,80,0,80,M
1028,2023,3,3,34,109400,80,0,80,M
1029,2023,3,3,68,139500,80,0,80,M
1030,2023,3,3,68,109400,80,0,80,M
1031,2023,3,3,26,170500,80,100,80,M
1032,2023,3,3,26,85000,80,100,80,M
1033,2023,3,3,38,72946,21,0,21,M
1034,2023,3,3,38,54365,21,0,21,M
1035,2023,4,3,60,160288,21,0,21,M
1036,2023,4,3,60,127467,21,0,21,M
1037,2023,3,3,34,80000,80,0,80,M
1038,2023,3,3,34,65000,80,0,80,M
1039,2023,3,3,34,124740,80,0,80,M
1040,2023,3,3,34,65488,80,0,80,M
1041,2023,3,3,42,72200,80,0,80,M
1042,2023,3,3,42,64980,80,0,80,M
1043,2023,3,3,34,153600,80,0,80,M
1044,2023,3,3,34,106800,80,0,80,M
1045,2023,3,3,26,179975,80,100,80,M
1046,2023,3,3,26,86466,80,100,80,M
1047,2023,3,3,34,120000,80,0,80,M
1048,2023,3,3,34,90000,80,0,80,M
1049,2023,2,3,62,51039,21,0,21,M
1050,2023,2,3,62,42533,21,0,21,M
1051,2023,3,3,48,149076,80,0,80,M
1052,2023,3,3,48,82365,80,0,80,M
1053,2023,3,3,26,169000,80,0,80,M
1054,2023,3,3,26,110600,80,0,80,M
1055,2023,3,3,46,175000,80,0,80,M
1056,2023,3,3,46,120000,80,0,80,M
1057,2023,3,3,26,230000,80,0,80,M
1058,2023,3,3,26,180000,80,0,80,M
1059,2023,3,3,26,153600,80,0,80,M
1060,2023,3,3,26,106800,80,0,80,M
1061,2023,3,3,38,140000,80,0,80,M
1062,2023,3,3,38,120000,80,0,80,M
1063,2023,3,3,69,205920,80,0,80,M
1064,2023,3,3,69,171600,80,0,80,M
1065,2023,3,3,26,165000,80,100,80,M
1066,2023,3,3,26,125000,80,100,80,M
1067,2023,3,3,34,265000,80,0,80,M
1068,2023,3,3,34,185000,80,0,80,M
1069,2023,2,3,7,130000,80,0,80,M
1070,2022,1,3,48,168000,80,100,80,M
1071,2023,2,3,4,38631,21,50,21,L
1072,2023,3,3,26,95000,80,0,80,M
1073,2023,3,3,26,85500,80,0,80,M
1074,2023,3,3,48,147100,80,0,80,M
1075,2023,3,3,48,90700,80,0,80,M
1076,2023,3,3,34,167580,80,0,80,M
1077,2023,3,3,34,87980,80,0,80,M
1078,2023,3,3,34,202000,80,100,80,M
1079,2023,3,3,34,135000,80,100,80,M
1080,2023,3,3,34,163800,80,0,80,M
1081,2023,3,3,34,126000,80,0,80,M
1082,2023,3,3,68,163800,80,0,80,M
1083,2023,3,3,68,126000,80,0,80,M
1084,2023,3,3,34,104000,80,100,80,M
1085,2023,3,3,34,65000,80,100,80,M
1086,2023,3,3,89,230000,80,0,80,M
1087,2023,3,3,89,148000,80,0,80,M
1088,2023,3,3,68,269000,3,100,3,M
1089,2023,3,3,68,158000,3,100,3,M
1090,2023,3,3,5,197000,80,0,80,M
1091,2023,3,3,5,106000,80,0,80,M
1092,2023,2,3,52,150000,80,100,80,M
1093,2023,2,3,52,100000,80,100,80,M
1094,2023,3,3,34,290000,80,100,80,M
1095,2023,3,3,34,210000,80,100,80,M
1096,2023,3,3,34,192000,80,0,80,M
1097,2023,3,3,34,172800,80,0,80,M
1098,2023,3,3,48,300240,80,0,80,M
1099,2023,3,3,48,200160,80,0,80,M
1100,2023,3,3,48,300240,80,0,80,M
1101,2023,3,3,48,200160,80,0,80,M
1102,2023,3,3,5,175000,80,0,80,M
1103,2023,3,3,5,140000,80,0,80,M
1104,2023,3,3,38,169000,80,0,80,M
1105,2023,3,3,38,100000,80,0,80,M
1106,2023,3,3,48,370000,80,0,80,M
1107,2023,3,3,48,245000,80,0,80,M
1108,2023,2,3,34,115447,21,100,21,L
1109,2023,3,3,26,110000,80,100,80,S
1110,2023,3,3,26,80000,80,100,80,S
1111,2023,1,3,26,55000,80,0,80,M
1112,2023,1,3,26,48000,80,0,80,M
1113,2023,3,3,26,95000,80,0,80,M
1114,2023,3,3,26,85000,80,0,80,M
1115,2023,3,3,34,137500,80,100,80,M
1116,2023,3,3,34,81500,80,100,80,M
1117,2023,3,3,68,323300,80,0,80,M
1118,2023,3,3,68,184700,80,0,80,M
1119,2021,2,3,4,30000,21,0,21,S
1120,2023,3,3,68,186000,80,100,80,M
1121,2023,3,3,68,153088,80,100,80,M
1122,2023,2,3,35,190000,80,100,80,M
1123,2023,2,3,35,160000,80,100,80,M
1124,2023,3,3,68,200000,80,100,80,M
1125,2023,3,3,68,150000,80,100,80,M
1126,2023,2,3,35,190000,80,0,80,M
1127,2023,2,3,35,183310,80,0,80,M
1128,2023,3,3,68,240000,80,100,80,M
1129,2023,3,3,68,180000,80,100,80,M
1130,2023,3,3,68,200000,80,100,80,M
1131,2023,3,3,68,150000,80,100,80,M
1132,2023,3,3,46,299500,80,0,80,M
1133,2023,3,3,46,245100,80,0,80,M
1134,2023,3,3,34,144000,80,100,80,M
1135,2023,3,3,34,66000,80,100,80,M
1136,2023,2,3,68,148500,80,0,80,M
1137,2023,2,3,68,126277,80,0,80,M
1138,2023,3,3,32,228000,80,0,80,M
1139,2023,3,3,32,120000,80,0,80,M
1140,2023,3,3,74,180000,80,0,80,M
1141,2023,3,3,74,90000,80,0,80,M
1142,2023,3,3,48,126500,80,0,80,M
1143,2023,3,3,48,78000,80,0,80,M
1144,2023,3,3,34,180000,80,0,80,M
1145,2023,3,3,34,160000,80,0,80,M
1146,2023,3,3,74,272000,80,0,80,M
1147,2023,3,3,74,170000,80,0,80,M
1148,2023,2,3,26,80000,80,0,80,M
1149,2023,2,3,26,60000,80,0,80,M
1150,2023,3,3,34,259000,80,100,80,M
1151,2023,3,3,34,146000,80,100,80,M
1152,2023,3,3,34,200000,80,0,80,M
1153,2023,3,3,34,160000,80,0,80,M
1154,2023,4,3,34,310000,80,100,80,M
1155,2023,4,3,34,239000,80,100,80,M
1156,2023,3,3,26,142000,80,100,80,M
1157,2023,3,3,26,95000,80,100,80,M
1158,2023,3,3,48,155000,80,0,80,M
1159,2023,3,3,48,139500,80,0,80,M
1160,2023,2,3,34,140000,80,100,80,M
1161,2023,2,3,34,120000,80,100,80,M
1162,2023,3,3,34,259000,80,100,80,M
1163,2023,3,3,34,146000,80,100,80,M
1164,2023,2,3,26,109371,21,0,21,M
1165,2023,2,3,26,72914,21,0,21,M
1166,2023,1,4,26,17779,40,100,21,L
1167,2023,1,3,48,19522,#N/A,100,#N/A,L
1168,2023,3,3,45,247500,80,0,80,M
1169,2023,3,3,45,172200,80,0,80,M
1170,2023,3,3,48,225000,80,0,80,M
1171,2023,3,3,48,156400,80,0,80,M
1172,2023,3,3,34,139500,80,0,80,M
1173,2023,3,3,34,109400,80,0,80,M
1174,2023,2,3,34,125000,80,0,80,M
1175,2023,2,3,34,90000,80,0,80,M
1176,2023,3,3,69,107309,21,100,21,M
1177,2023,3,3,69,75116,21,100,21,M
1178,2023,3,3,48,185900,80,0,80,M
1179,2023,3,3,48,129300,80,0,80,M
1180,2023,3,3,68,139500,80,0,80,M
1181,2023,3,3,68,109400,80,0,80,M
1182,2023,3,3,26,120000,80,100,80,M
1183,2023,3,3,26,75000,80,100,80,M
1184,2023,3,3,26,169000,80,0,80,M
1185,2023,3,3,26,110600,80,0,80,M
1186,2023,3,3,68,288000,80,100,80,M
1187,2023,3,3,68,140000,80,100,80,M
1188,2023,3,3,68,288000,80,100,80,M
1189,2023,3,3,68,140000,80,100,80,M
1190,2023,2,3,34,120000,80,0,80,M
1191,2023,2,3,34,90000,80,0,80,M
1192,2023,2,3,45,72914,21,0,21,M
1193,2023,2,3,45,60761,21,0,21,M
1194,2023,3,3,48,215050,80,100,80,M
1195,2023,3,3,48,156400,80,100,80,M
1196,2023,3,3,32,198000,80,100,80,M
1197,2023,3,3,32,114000,80,100,80,M
1198,2023,1,3,26,75000,80,100,80,M
1199,2023,1,3,26,60000,80,100,80,M
1200,2023,3,3,68,204500,80,0,80,M
1201,2023,3,3,68,142200,80,0,80,M
1202,2023,3,3,48,209300,80,100,80,M
1203,2023,3,3,48,182200,80,100,80,M
1204,2023,3,3,38,140000,80,0,80,M
1205,2023,3,3,38,120000,80,0,80,M
1206,2022,1,3,48,85000,80,0,80,M
1207,2023,2,3,68,48609,21,100,21,M
1208,2023,1,3,89,120000,21,100,21,M
1209,2023,1,3,89,60000,21,100,21,M
1210,2023,3,3,68,147100,80,0,80,M
1211,2023,3,3,68,90700,80,0,80,M
1212,2023,3,3,34,230000,80,0,80,M
1213,2023,3,3,34,170000,80,0,80,M
1214,2023,3,3,26,227000,80,0,80,M
1215,2023,3,3,26,108000,80,0,80,M
1216,2023,3,3,34,180000,80,100,80,M
1217,2023,3,3,34,160000,80,100,80,M
1218,2023,3,3,32,180000,80,100,80,M
1219,2023,3,3,32,160000,80,100,80,M
1220,2023,3,3,34,180000,80,0,80,M
1221,2023,3,3,34,130000,80,0,80,M
1222,2023,3,3,26,55800,21,100,21,M
1223,2023,3,3,26,51508,21,100,21,M
1224,2023,1,3,26,60000,80,100,80,L
1225,2023,1,3,26,50000,38,50,80,L
1226,2023,3,3,34,226700,80,0,80,M
1227,2023,3,3,34,133300,80,0,80,M
1228,2023,3,3,34,252000,80,0,80,M
1229,2023,3,3,34,129000,80,0,80,M
1230,2023,3,3,16,151902,21,100,21,L
1231,2023,1,3,48,9727,21,0,21,L
1232,2023,3,3,26,80000,80,0,80,M
1233,2023,3,3,26,52500,80,0,80,M
1234,2023,3,3,34,250000,80,100,80,M
1235,2023,3,3,34,162500,80,100,80,M
1236,2023,1,3,26,85000,80,100,80,M
1237,2023,1,3,26,75000,80,100,80,M
1238,2023,3,3,26,153600,80,0,80,M
1239,2023,3,3,26,106800,80,0,80,M
1240,2023,2,3,26,165000,80,0,80,M
1241,2023,2,3,26,124000,80,0,80,M
1242,2023,3,3,26,115934,80,100,80,M
1243,2023,3,3,26,81666,80,100,80,M
1244,2023,3,3,34,167580,80,0,80,M
1245,2023,3,3,34,87980,80,0,80,M
1246,2023,3,3,34,250000,80,100,80,M
1247,2023,3,3,34,63000,80,100,80,M
1248,2023,3,3,90,253750,21,0,21,M
1249,2023,3,3,90,169200,21,0,21,M
1250,2023,3,3,90,253750,21,0,21,M
